C5-217;N52°49'56.09403";E4°41'37.90678";46.496;;19-10-2021 5:30:05.000
C5-218;N52°49'56.09408";E4°41'37.90676";46.500;;19-10-2021 5:30:06.000
C5-219;N52°49'56.09405";E4°41'37.90678";46.501;;19-10-2021 5:30:07.000
C5-220;N52°49'56.09398";E4°41'37.90677";46.502;;19-10-2021 5:30:08.000
C5-221;N52°49'56.09414";E4°41'37.90688";46.496;;19-10-2021 5:30:09.000
C5-222;N52°49'56.09407";E4°41'37.90682";46.498;;19-10-2021 5:30:10.000
C5-223;N52°49'56.09400";E4°41'37.90675";46.494;;19-10-2021 5:30:11.000
C5-224;N52°49'56.09411";E4°41'37.90674";46.499;;19-10-2021 5:30:12.000
C5-225;N52°49'56.09406";E4°41'37.90675";46.497;;19-10-2021 5:30:13.000
C5-226;N52°49'56.09404";E4°41'37.90682";46.503;;19-10-2021 5:30:14.000
C5-227;N52°49'56.09396";E4°41'37.90675";46.497;;19-10-2021 5:30:15.000
C5-228;N52°49'56.09410";E4°41'37.90680";46.502;;19-10-2021 5:30:16.000
C5-229;N52°49'56.09419";E4°41'37.90679";46.497;;19-10-2021 5:30:17.000
C5-230;N52°49'56.09399";E4°41'37.90691";46.499;;19-10-2021 5:30:18.000
C5-231;N52°49'56.09401";E4°41'37.90681";46.504;;19-10-2021 5:30:19.000
C5-232;N52°49'56.09407";E4°41'37.90684";46.498;;19-10-2021 5:30:20.000
C5-233;N52°49'56.09406";E4°41'37.90684";46.501;;19-10-2021 5:30:21.000
C5-234;N52°49'56.09412";E4°41'37.90671";46.498;;19-10-2021 5:30:22.000
C5-235;N52°49'56.09419";E4°41'37.90686";46.499;;19-10-2021 5:30:23.000
C5-236;N52°49'56.09407";E4°41'37.90678";46.498;;19-10-2021 5:30:24.000
C5-237;N52°49'56.09410";E4°41'37.90690";46.498;;19-10-2021 5:30:25.000
C5-238;N52°49'56.09410";E4°41'37.90692";46.495;;19-10-2021 5:30:26.000
C5-239;N52°49'56.09421";E4°41'37.90671";46.496;;19-10-2021 5:30:27.000
C5-240;N52°49'56.09412";E4°41'37.90678";46.490;;19-10-2021 5:30:28.000
C5-241;N52°49'56.09412";E4°41'37.90693";46.496;;19-10-2021 5:30:29.000
C5-242;N52°49'56.09408";E4°41'37.90674";46.499;;19-10-2021 5:30:30.000
C5-243;N52°49'56.09411";E4°41'37.90685";46.503;;19-10-2021 5:30:31.000
C5-244;N52°49'56.09412";E4°41'37.90689";46.498;;19-10-2021 5:30:32.000
C5-245;N52°49'56.09401";E4°41'37.90688";46.499;;19-10-2021 5:30:33.000
C5-246;N52°49'56.09410";E4°41'37.90688";46.500;;19-10-2021 5:30:34.000
C5-247;N52°49'56.09401";E4°41'37.90690";46.500;;19-10-2021 5:30:35.000
C5-248;N52°49'56.09409";E4°41'37.90697";46.496;;19-10-2021 5:30:36.000
C5-249;N52°49'56.09413";E4°41'37.90685";46.499;;19-10-2021 5:30:37.000
C5-250;N52°49'56.09407";E4°41'37.90691";46.502;;19-10-2021 5:30:38.000
C5-251;N52°49'56.09404";E4°41'37.90701";46.503;;19-10-2021 5:30:39.000
C5-252;N52°49'56.09414";E4°41'37.90694";46.500;;19-10-2021 5:30:40.000
C5-253;N52°49'56.09409";E4°41'37.90705";46.503;;19-10-2021 5:30:41.000
C5-254;N52°49'56.09393";E4°41'37.90696";46.501;;19-10-2021 5:30:42.000
C5-255;N52°49'56.09410";E4°41'37.90699";46.501;;19-10-2021 5:30:43.000
C5-256;N52°49'56.09406";E4°41'37.90697";46.501;;19-10-2021 5:30:44.000
C5-257;N52°49'56.09421";E4°41'37.90690";46.501;;19-10-2021 5:30:45.000
