C8-62;N51°28'35.11699";E4°38'34.46438";58.797;;26-7-2021 5:15:38.000
C8-63;N51°28'35.11688";E4°38'34.46435";58.787;;26-7-2021 5:15:39.000
C8-64;N51°28'35.11694";E4°38'34.46456";58.799;;26-7-2021 5:15:40.000
C8-65;N51°28'35.11673";E4°38'34.46459";58.789;;26-7-2021 5:15:41.000
C8-66;N51°28'35.11703";E4°38'34.46444";58.797;;26-7-2021 5:15:42.000
C8-67;N51°28'35.11690";E4°38'34.46453";58.801;;26-7-2021 5:15:43.000
C8-68;N51°28'35.11679";E4°38'34.46458";58.795;;26-7-2021 5:15:44.000
C8-69;N51°28'35.11702";E4°38'34.46454";58.799;;26-7-2021 5:15:45.000
C8-70;N51°28'35.11682";E4°38'34.46444";58.785;;26-7-2021 5:15:46.000
C8-71;N51°28'35.11699";E4°38'34.46472";58.798;;26-7-2021 5:15:47.000
C8-72;N51°28'35.11691";E4°38'34.46451";58.790;;26-7-2021 5:15:48.000
C8-73;N51°28'35.11679";E4°38'34.46460";58.792;;26-7-2021 5:15:49.000
C8-74;N51°28'35.11664";E4°38'34.46447";58.786;;26-7-2021 5:15:50.000
C8-75;N51°28'35.11683";E4°38'34.46448";58.792;;26-7-2021 5:15:51.000
C8-76;N51°28'35.11720";E4°38'34.46474";58.814;;26-7-2021 5:15:52.000
C8-77;N51°28'35.11702";E4°38'34.46483";58.802;;26-7-2021 5:15:53.000
C8-78;N51°28'35.11689";E4°38'34.46465";58.797;;26-7-2021 5:15:54.000
C8-79;N51°28'35.11690";E4°38'34.46476";58.798;;26-7-2021 5:15:55.000
C8-80;N51°28'35.11684";E4°38'34.46476";58.800;;26-7-2021 5:15:56.000
C8-81;N51°28'35.11661";E4°38'34.46471";58.792;;26-7-2021 5:15:57.000
C8-82;N51°28'35.11696";E4°38'34.46479";58.806;;26-7-2021 5:15:58.000
C8-83;N51°28'35.11693";E4°38'34.46469";58.794;;26-7-2021 5:15:59.000
C8-84;N51°28'35.11695";E4°38'34.46467";58.796;;26-7-2021 5:16:00.000
C8-85;N51°28'35.11669";E4°38'34.46479";58.800;;26-7-2021 5:16:01.000
C8-86;N51°28'35.11692";E4°38'34.46472";58.798;;26-7-2021 5:16:02.000
C8-87;N51°28'35.11702";E4°38'34.46478";58.803;;26-7-2021 5:16:03.000
C8-88;N51°28'35.11698";E4°38'34.46480";58.810;;26-7-2021 5:16:04.000
C8-89;N51°28'35.11714";E4°38'34.46481";58.805;;26-7-2021 5:16:05.000
C8-90;N51°28'35.11706";E4°38'34.46478";58.806;;26-7-2021 5:16:06.000
C8-91;N51°28'35.11721";E4°38'34.46485";58.801;;26-7-2021 5:16:07.000
C8-92;N51°28'35.11700";E4°38'34.46492";58.811;;26-7-2021 5:16:08.000
C8-93;N51°28'35.11719";E4°38'34.46482";58.814;;26-7-2021 5:16:09.000
C8-94;N51°28'35.11705";E4°38'34.46490";58.815;;26-7-2021 5:16:10.000
C8-95;N51°28'35.11694";E4°38'34.46496";58.807;;26-7-2021 5:16:11.000
C8-96;N51°28'35.11717";E4°38'34.46476";58.808;;26-7-2021 5:16:12.000
C8-97;N51°28'35.11721";E4°38'34.46492";58.808;;26-7-2021 5:16:13.000
C8-98;N51°28'35.11706";E4°38'34.46480";58.801;;26-7-2021 5:16:14.000
C8-99;N51°28'35.11711";E4°38'34.46493";58.806;;26-7-2021 5:16:15.000
C8-100;N51°28'35.11710";E4°38'34.46489";58.804;;26-7-2021 5:16:16.000
C8-101;N51°28'35.11700";E4°38'34.46467";58.807;;26-7-2021 5:16:17.000
C8-102;N51°28'35.11727";E4°38'34.46491";58.812;;26-7-2021 5:16:18.000
C8-103;N51°28'35.11744";E4°38'34.46474";58.821;;26-7-2021 5:16:19.000
C8-104;N51°28'35.11723";E4°38'34.46484";58.811;;26-7-2021 5:16:20.000
C8-105;N51°28'35.11713";E4°38'34.46483";58.801;;26-7-2021 5:16:21.000
